id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado,,,,,,
256,2019.01.04,11:55,92235,92240,92015,92145,92,045.0,91916.8,VERDADEIRO,,,,,,,,,
257,2019.01.04,12:00,92145,92150,91945,91990,92,021.1,91923.5,VERDADEIRO,,,,,,,,,
258,2019.01.04,12:05,91990,92115,91880,92070,92,020.6,91936.8,VERDADEIRO,,,,,,,,,
259,2019.01.04,12:10,92075,92160,91995,92145,92,051.1,91955.7,VERDADEIRO,,,,,,,,,
260,2019.01.04,12:15,92145,92180,91985,92035,92,055.0,91962.9,VERDADEIRO,,,,,,,,,
261,2019.01.04,12:20,92035,92055,91905,91915,92,071.1,91958.6,VERDADEIRO,,,,,,,,,
262,2019.01.04,12:25,91910,91995,91770,91955,92,067.2,91958.3,VERDADEIRO,,,,,,,,,
263,2019.01.04,12:30,91950,91995,91710,91770,92,030.0,91941.1,VERDADEIRO,,,,,,,,,
264,2019.01.04,12:35,91770,92050,91710,91990,92,001.7,91945.6,VERDADEIRO,,,,,,,,,
265,2019.01.04,12:40,91995,92075,91890,92035,91,989.4,91953.7,VERDADEIRO,,,,,,,,,
266,2019.01.04,12:45,92030,92110,91950,92080,91,999.4,91965.2,VERDADEIRO,,,,,,,,,
267,2019.01.04,12:50,92080,92195,92010,92130,92,006.1,91980.2,VERDADEIRO,,,,,,,,,
268,2019.01.04,12:55,92125,92380,92105,92200,92,012.2,92000.2,VERDADEIRO,,,,,,,,,
269,2019.01.04,13:00,92195,92300,92165,92265,92,037.8,92024.2,VERDADEIRO,,,,,,,,,
270,2019.01.04,13:05,92270,92355,92235,92340,92,085.0,92052.9,VERDADEIRO,,,,,,,,,
271,2019.01.04,13:10,92345,92355,92185,92195,92,111.7,92065.9,VERDADEIRO,,,,,,,,,
272,2019.01.04,13:15,92195,92215,92030,92040,92,141.7,92063.5,VERDADEIRO,,,,,,,,,
273,2019.01.04,13:20,92045,92375,91900,92360,92,182.8,92090.5,VERDADEIRO,,,,,,,,,
274,2019.01.04,13:25,92360,92910,92360,92805,92,268.3,92155.4,VERDADEIRO,,,,,,,,,
275,2019.01.04,13:30,92810,92940,92705,92815,92,350.0,92215.4,VERDADEIRO,,,,,,,,,
276,2019.01.04,13:35,92810,92935,92760,92815,92,426.1,92269.9,VERDADEIRO,,,,,,,,,
277,2019.01.04,13:40,92815,92850,92635,92660,92,477.2,92305.4,VERDADEIRO,,,,,,,,,
278,2019.01.04,13:45,92655,93150,92620,92940,92,552.2,92363.1,VERDADEIRO,,,,,,,,,
279,2019.01.04,13:50,92940,93050,92930,92980,92,623.3,92419.1,VERDADEIRO,,,,,,,,,
280,2019.01.04,13:55,92985,93315,92975,93305,92,746.7,92499.7,VERDADEIRO,,,,,,,,,
281,2019.01.04,14:00,93300,93335,93100,93230,92,878.9,92566.1,VERDADEIRO,,,,,,,,,
282,2019.01.04,14:05,93230,93240,93065,93100,92,961.1,92614.6,VERDADEIRO,,,,,,,,,
283,2019.01.04,14:10,93100,93265,93065,93155,93,000.0,92663.7,VERDADEIRO,,,,,,,,,
284,2019.01.04,14:15,93155,93165,92840,92890,93,008.3,92684.3,VERDADEIRO,,,,,,,,,
285,2019.01.04,14:20,92885,92945,92705,92720,92,997.8,92687.5,VERDADEIRO,,,,,,,,,
286,2019.01.04,14:25,92720,92795,92620,92790,93,012.2,92696.9,VERDADEIRO,,,,,,,,,
287,2019.01.04,14:30,92790,92985,92700,92875,93,005.0,92713.1,VERDADEIRO,,,,,,,,,
288,2019.01.04,14:35,92875,92875,92530,92645,92,967.8,92706.9,VERDADEIRO,,,,,,,,,
289,2019.01.04,14:40,92650,92695,92475,92605,92,890.0,92697.6,VERDADEIRO,,,,,,,,,
290,2019.01.04,14:45,92600,92860,92590,92680,92,828.9,92696.0,VERDADEIRO,,,,,,,,,
291,2019.01.04,14:50,92675,92815,92675,92770,92,792.2,92702.7,VERDADEIRO,,,,,,,,,
292,2019.01.04,14:55,92770,92810,92540,92670,92,738.3,92699.8,VERDADEIRO,,,,,,,,,
293,2019.01.04,15:00,92665,92685,92445,92520,92,697.2,92683.4,VERDADEIRO,,,,,,,,,
294,2019.01.04,15:05,92515,92575,92400,92565,92,680.0,92672.7,VERDADEIRO,,,,,,,,,
295,2019.01.04,15:10,92565,92675,92505,92625,92,661.7,92668.3,FALSO,,,,,,,,,
296,2019.01.04,15:15,92625,92790,92530,92760,92,648.9,92676.7,FALSO,,,,,,,,,
297,2019.01.04,15:20,92760,92880,92700,92740,92,659.4,92682.4,FALSO,,,,,,,,,
298,2019.01.04,15:25,92735,92870,92655,92715,92,671.7,92685.4,FALSO,,,,,,,,,
299,2019.01.04,15:30,92720,92825,92710,92790,92,683.9,92694.9,FALSO,,,,,,,,,
300,2019.01.04,15:35,92785,92875,92740,92760,92,682.8,92700.8,FALSO,,,,,,,,,
301,2019.01.04,15:40,92760,92795,92640,92680,92,683.9,92698.9,FALSO,,,,,,,,,
302,2019.01.04,15:45,92675,92830,92565,92815,92,716.7,92709.5,VERDADEIRO,,,,,,,,,
303,2019.01.04,15:50,92815,92970,92740,92765,92,738.9,92714.5,VERDADEIRO,,,,,,,,,
304,2019.01.04,15:55,92760,92790,92485,92535,92,728.9,92698.2,VERDADEIRO,,,,,,,,,
305,2019.01.04,16:00,92540,92585,92425,92475,92,697.2,92677.9,VERDADEIRO,,,,,,,,,
306,2019.01.04,16:05,92470,92695,92465,92655,92,687.8,92675.8,VERDADEIRO,,,,,,,,,
307,2019.01.04,16:10,92655,92715,92505,92565,92,671.1,92665.7,VERDADEIRO,,,,,,,,,
308,2019.01.04,16:15,92565,92600,92515,92530,92,642.2,92653.4,FALSO,,,,,,,,,
309,2019.01.04,16:20,92535,92650,92450,92460,92,608.9,92635.8,FALSO,,,,,,,,,
310,2019.01.04,16:25,92460,92540,92350,92365,92,573.9,92611.2,FALSO,,,,,,,,,
311,2019.01.04,16:30,92370,92555,92265,92465,92,535.0,92597.9,FALSO,,,,,,,,,
312,2019.01.04,16:35,92475,92505,92210,92225,92,475.0,92564.0,FALSO,,,,,,,,,
313,2019.01.04,16:40,92220,92345,92170,92240,92,442.2,92534.6,FALSO,,,,,,,,,
314,2019.01.04,16:45,92250,92485,92250,92460,92,440.6,92527.8,FALSO,,,,,,,,,
315,2019.01.04,16:50,92470,92620,92360,92535,92,427.2,92528.4,FALSO,,,,,,,,,
316,2019.01.04,16:55,92535,92590,92390,92455,92,415.0,92521.8,FALSO,,,,,,,,,
317,2019.01.04,17:00,92450,92530,92430,92455,92,406.7,92515.7,FALSO,,,,,,,,,
318,2019.01.04,17:05,92460,92460,92105,92265,92,385.0,92492.9,FALSO,,,,,,,,,
319,2019.01.04,17:10,92265,92450,92265,92425,92,391.7,92486.7,FALSO,,,,,,,,,
320,2019.01.04,17:15,92430,92450,92315,92350,92,378.9,92474.3,FALSO,,,,,,,,,
321,2019.01.04,17:20,92355,92730,92340,92700,92,431.7,92494.8,FALSO,,,,,,,,,
322,2019.01.04,17:25,92695,92835,92505,92655,92,477.8,92509.4,FALSO,,,,,,,,,
323,2019.01.04,17:30,92655,92765,92475,92635,92,497.2,92520.8,FALSO,,,,,,,,,
324,2019.01.04,17:35,92645,92750,92605,92735,92,519.4,92540.3,FALSO,,,,,,,,,
325,2019.01.04,17:40,92730,92800,92660,92750,92,552.2,92559.3,FALSO,,,,,,,,,
326,2019.01.04,17:45,92745,92785,92285,92310,92,536.1,92536.7,FALSO,,,,,,,,,
327,2019.01.04,17:50,92315,92690,92125,92250,92,534.4,92510.6,VERDADEIRO,,,,,,,,,
328,2019.01.04,17:55,92240,92450,92165,92295,92,520.0,92491.0,VERDADEIRO,,,,,,,,,
329,2019.01.04,18:00,92295,92410,92230,92310,92,515.6,92474.6,VERDADEIRO,,,,,,,,,
330,2019.01.04,18:05,92315,92350,92260,92325,92,473.9,92461.0,VERDADEIRO,,,,,,,,,
331,2019.01.04,18:10,92335,92345,92240,92310,92,435.6,92447.2,FALSO,,,,,,,,,
332,2019.01.04,18:15,92315,92440,92305,92440,92,413.9,92446.6,FALSO,,,,,,,,,
333,2019.01.07,09:00,92400,92400,92105,92175,92,351.7,92421.9,FALSO,,,,,,,,,
334,2019.01.07,09:05,92175,92425,92160,92420,92,315.0,92421.7,FALSO,,,,,,,,,
335,2019.01.07,09:10,92415,92600,92405,92560,92,342.8,92434.3,FALSO,,,,,,,,,
336,2019.01.07,09:15,92565,92580,92465,92485,92,368.9,92438.9,FALSO,,,,,,,,,
337,2019.01.07,09:20,92485,92530,92430,92460,92,387.2,92440.8,FALSO,,,,,,,,,
338,2019.01.07,09:25,92455,92550,92450,92510,92,409.4,92447.1,FALSO,,,,,,,,,
339,2019.01.07,09:30,92510,92525,92300,92305,92,407.2,92434.2,FALSO,,,,,,,,,
340,2019.01.07,09:35,92300,92370,92260,92340,92,410.6,92425.6,FALSO,,,,,,,,,
341,2019.01.07,09:40,92345,92400,92210,92235,92,387.8,92408.3,FALSO,,,,,,,,,
342,2019.01.07,09:45,92235,92320,92215,92265,92,397.8,92395.3,VERDADEIRO,,,,,,,,,
343,2019.01.07,09:50,92265,92370,92240,92340,92,388.9,92390.2,FALSO,,,,,,,,,
344,2019.01.07,09:55,92340,92435,92325,92400,92,371.1,92391.1,FALSO,,,,,,,,,
345,2019.01.07,10:00,92395,92480,92305,92400,92,361.7,92391.9,FALSO,,,,,,,,,
346,2019.01.07,10:05,92400,92480,92340,92415,92,356.7,92394.0,FALSO,,,,,,,,,
347,2019.01.07,10:10,92415,92590,92385,92560,92,362.2,92409.1,FALSO,,,,,,,,,
348,2019.01.07,10:15,92560,92705,92520,92705,92,406.7,92436.0,FALSO,,,,,,,,,
349,2019.01.07,10:20,92700,92775,92565,92745,92,451.7,92464.1,FALSO,,,,,,,,,
350,2019.01.07,10:25,92745,92780,92660,92765,92,510.6,92491.5,VERDADEIRO,,,,,,,,,
351,2019.01.07,10:30,92765,92835,92710,92755,92,565.0,92515.4,VERDADEIRO,,,,,,,,,
352,2019.01.07,10:35,92760,92780,92595,92705,92,605.6,92532.7,VERDADEIRO,,,,,,,,,
353,2019.01.07,10:40,92700,92760,92645,92695,92,638.3,92547.4,VERDADEIRO,,,,,,,,,
354,2019.01.07,10:45,92695,92735,92590,92650,92,666.1,92556.7,VERDADEIRO,,,,,,,,,
355,2019.01.07,10:50,92650,92885,92635,92765,92,705.0,92575.7,VERDADEIRO,,,,,,,,,
356,2019.01.07,10:55,92760,92875,92755,92845,92,736.7,92600.2,VERDADEIRO,,,,,,,,,
357,2019.01.07,11:00,92850,92890,92765,92855,92,753.3,92623.3,VERDADEIRO,,,,,,,,,
358,2019.01.07,11:05,92855,92965,92805,92950,92,776.1,92653.0,VERDADEIRO,,,,,,,,,
359,2019.01.07,11:10,92945,93020,92870,92970,92,798.9,92681.8,VERDADEIRO,,,,,,,,,
360,2019.01.07,11:15,92970,93060,92910,92915,92,816.7,92703.0,VERDADEIRO,,,,,,,,,
361,2019.01.07,11:20,92915,92965,92825,92890,92,837.2,92720.0,VERDADEIRO,,,,,,,,,
362,2019.01.07,11:25,92890,93080,92855,93060,92,877.8,92750.9,VERDADEIRO,,,,,,,,,
363,2019.01.07,11:30,93065,93095,92940,92985,92,915.0,92772.2,VERDADEIRO,,,,,,,,,
364,2019.01.07,11:35,92990,92995,92875,92950,92,935.6,92788.4,VERDADEIRO,,,,,,,,,
365,2019.01.07,11:40,92955,92955,92840,92860,92,937.2,92794.9,VERDADEIRO,,,,,,,,,
366,2019.01.07,11:45,92870,92880,92745,92805,92,931.7,92795.8,VERDADEIRO,,,,,,,,,
367,2019.01.07,11:50,92800,92865,92770,92815,92,916.7,92797.6,VERDADEIRO,,,,,,,,,
368,2019.01.07,11:55,92815,92920,92810,92845,92,902.8,92801.9,VERDADEIRO,,,,,,,,,
369,2019.01.07,12:00,92845,92875,92670,92790,92,888.9,92800.8,VERDADEIRO,,,,,,,,,
370,2019.01.07,12:05,92785,92835,92770,92780,92,876.7,92798.9,VERDADEIRO,,,,,,,,,
371,2019.01.07,12:10,92775,92780,92645,92650,92,831.1,92785.4,VERDADEIRO,,,,,,,,,
372,2019.01.07,12:15,92655,92730,92585,92655,92,794.4,92773.5,VERDADEIRO,,,,,,,,,
373,2019.01.07,12:20,92650,92770,92615,92665,92,762.8,92763.6,FALSO,,,,,,,,,
374,2019.01.07,12:25,92660,92710,92590,92630,92,737.2,92751.5,FALSO,,,,,,,,,
375,2019.01.07,12:30,92630,92700,92555,92595,92,713.9,92737.3,FALSO,,,,,,,,,
376,2019.01.07,12:35,92595,92600,92380,92445,92,672.8,92710.7,FALSO,,,,,,,,,
377,2019.01.07,12:40,92450,92535,92340,92370,92,620.0,92679.7,FALSO,,,,,,,,,
378,2019.01.07,12:45,92365,92425,92185,92220,92,556.7,92637.9,FALSO,,,,,,,,,
379,2019.01.07,12:50,92225,92255,92130,92245,92,497.2,92602.2,FALSO,,,,,,,,,
380,2019.01.07,12:55,92245,92535,92235,92505,92,481.1,92593.4,FALSO,,,,,,,,,
381,2019.01.07,13:00,92505,92650,92450,92575,92,472.2,92591.7,FALSO,,,,,,,,,
382,2019.01.07,13:05,92575,92640,92390,92440,92,447.2,92577.9,FALSO,,,,,,,,,
383,2019.01.07,13:10,92435,92495,92315,92340,92,415.0,92556.3,FALSO,,,,,,,,,
384,2019.01.07,13:15,92340,92340,92215,92305,92,382.8,92533.4,FALSO,,,,,,,,,
385,2019.01.07,13:20,92305,92315,92075,92215,92,357.2,92504.5,FALSO,,,,,,,,,
386,2019.01.07,13:25,92215,92350,92025,92135,92,331.1,92470.9,FALSO,,,,,,,,,
387,2019.01.07,13:30,92140,92295,92090,92220,92,331.1,92448.1,FALSO,,,,,,,,,
388,2019.01.07,13:35,92220,92315,92030,92055,92,310.0,92412.4,FALSO,,,,,,,,,
389,2019.01.07,13:40,92055,92160,91940,92105,92,265.6,92384.4,FALSO,,,,,,,,,
390,2019.01.07,13:45,92105,92240,92045,92235,92,227.8,92370.8,FALSO,,,,,,,,,
391,2019.01.07,13:50,92235,92270,92135,92145,92,195.0,92350.3,FALSO,,,,,,,,,
392,2019.01.07,13:55,92150,92195,92070,92155,92,174.4,92332.5,FALSO,,,,,,,,,
393,2019.01.07,14:00,92150,92255,92070,92150,92,157.2,92316.0,FALSO,,,,,,,,,
394,2019.01.07,14:05,92145,92165,91965,92060,92,140.0,92292.7,FALSO,,,,,,,,,
395,2019.01.07,14:10,92060,92145,91950,92035,92,128.9,92269.3,FALSO,,,,,,,,,
396,2019.01.07,14:15,92035,92045,91910,91945,92,098.3,92239.8,FALSO,,,,,,,,,
397,2019.01.07,14:20,91945,92020,91850,91970,92,088.9,92215.3,FALSO,,,,,,,,,
398,2019.01.07,14:25,91970,92040,91920,91975,92,074.4,92193.4,FALSO,,,,,,,,,
399,2019.01.07,14:30,91975,92000,91795,91890,92,036.1,92165.8,FALSO,,,,,,,,,
400,2019.01.07,14:35,91885,92055,91865,92030,92,023.3,92153.5,FALSO,,,,,,,,,
401,2019.01.07,14:40,92030,92115,91975,92090,92,016.1,92147.7,FALSO,,,,,,,,,
402,2019.01.07,14:45,92090,92150,92045,92135,92,014.4,92146.6,FALSO,,,,,,,,,
403,2019.01.07,14:50,92130,92340,92130,92315,92,042.8,92161.9,FALSO,,,,,,,,,
404,2019.01.07,14:55,92315,92415,92305,92405,92,083.9,92184.0,FALSO,,,,,,,,,
405,2019.01.07,15:00,92405,92415,92180,92195,92,111.7,92185.0,FALSO,,,,,,,,,
406,2019.01.07,15:05,92200,92265,92125,92175,92,134.4,92184.1,FALSO,,,,,,,,,
407,2019.01.07,15:10,92175,92180,92080,92115,92,150.0,92177.8,FALSO,,,,,,,,,
408,2019.01.07,15:15,92110,92260,92045,92130,92,176.7,92173.4,VERDADEIRO,,,,,,,,,
409,2019.01.07,15:20,92135,92175,92070,92175,92,192.8,92173.6,VERDADEIRO,,,,,,,,,
410,2019.01.07,15:25,92175,92330,92110,92265,92,212.2,92181.9,VERDADEIRO,,,,,,,,,
411,2019.01.07,15:30,92265,92320,92170,92230,92,222.8,92186.3,VERDADEIRO,,,,,,,,,
412,2019.01.07,15:35,92235,92240,91980,92100,92,198.9,92178.4,VERDADEIRO,,,,,,,,,
413,2019.01.07,15:40,92105,92120,91915,92000,92,153.9,92162.2,FALSO,,,,,,,,,
414,2019.01.07,15:45,91995,92570,91990,92420,92,178.9,92185.6,FALSO,,,,,,,,,
415,2019.01.07,15:50,92425,92565,92375,92470,92,211.7,92211.5,VERDADEIRO,,,,,,,,,
416,2019.01.07,15:55,92475,92575,92350,92505,92,255.0,92238.2,VERDADEIRO,,,,,,,,,
417,2019.01.07,16:00,92510,92705,92450,92480,92,293.9,92260.2,VERDADEIRO,,,,,,,,,
418,2019.01.07,16:05,92480,92565,92360,92525,92,332.8,92284.2,VERDADEIRO,,,,,,,,,
419,2019.01.07,16:10,92530,92650,92475,92610,92,371.1,92313.9,VERDADEIRO,,,,,,,,,
420,2019.01.07,16:15,92610,92685,92505,92535,92,405.0,92334.0,VERDADEIRO,,,,,,,,,
421,2019.01.07,16:20,92535,92660,92465,92630,92,463.9,92360.9,VERDADEIRO,,,,,,,,,
422,2019.01.07,16:25,92630,92710,92525,92595,92,530.0,92382.2,VERDADEIRO,,,,,,,,,
423,2019.01.07,16:30,92595,92605,92460,92510,92,540.0,92393.8,VERDADEIRO,,,,,,,,,
424,2019.01.07,16:35,92510,92565,92410,92520,92,545.6,92405.3,VERDADEIRO,,,,,,,,,
425,2019.01.07,16:40,92520,92600,92450,92575,92,553.3,92420.7,VERDADEIRO,,,,,,,,,
426,2019.01.07,16:45,92575,92675,92500,92530,92,558.9,92430.6,VERDADEIRO,,,,,,,,,
427,2019.01.07,16:50,92530,92550,92420,92440,92,549.4,92431.5,VERDADEIRO,,,,,,,,,
428,2019.01.07,16:55,92440,92440,92320,92325,92,517.8,92421.8,VERDADEIRO,,,,,,,,,
429,2019.01.07,17:00,92330,92500,92280,92360,92,498.3,92416.2,VERDADEIRO,,,,,,,,,
430,2019.01.07,17:05,92365,92375,92105,92125,92,442.2,92389.7,VERDADEIRO,,,,,,,,,
431,2019.01.07,17:10,92115,92220,92055,92195,92,397.8,92372.0,VERDADEIRO,,,,,,,,,
432,2019.01.07,17:15,92195,92320,92130,92290,92,373.3,92364.5,VERDADEIRO,,,,,,,,,
433,2019.01.07,17:20,92300,92335,92125,92140,92,331.1,92344.1,FALSO,,,,,,,,,
434,2019.01.07,17:25,92135,92160,91945,91985,92,265.6,92311.5,FALSO,,,,,,,,,
435,2019.01.07,17:30,91980,92065,91790,91885,92,193.9,92272.7,FALSO,,,,,,,,,
436,2019.01.07,17:35,91875,92105,91850,91860,92,129.4,92235.2,FALSO,,,,,,,,,
437,2019.01.07,17:40,91865,92010,91810,91970,92,090.0,92211.1,FALSO,,,,,,,,,
438,2019.01.07,17:45,91960,92060,91800,91835,92,031.7,92176.9,FALSO,,,,,,,,,
439,2019.01.07,17:50,91840,92000,91815,91950,92,012.2,92156.3,FALSO,,,,,,,,,
440,2019.01.07,17:55,91950,92175,91945,92110,92,002.8,92152.1,FALSO,,,,,,,,,
441,2019.01.07,18:00,92120,92290,92085,92260,91,999.4,92161.9,FALSO,,,,,,,,,
442,2019.01.07,18:05,92260,92365,92075,92245,92,011.1,92169.4,FALSO,,,,,,,,,
443,2019.01.08,09:00,92700,92700,92460,92480,92,066.1,92197.7,FALSO,,,,,,,,,
444,2019.01.08,09:05,92480,92640,92450,92615,92,147.2,92235.6,FALSO,,,,,,,,,
445,2019.01.08,09:10,92620,92630,92495,92505,92,218.9,92260.1,FALSO,,,,,,,,,
446,2019.01.08,09:15,92505,92550,92420,92530,92,281.1,92284.6,FALSO,,,,,,,,,
447,2019.01.08,09:20,92530,92550,92465,92500,92,355.0,92304.2,VERDADEIRO,,,,,,,,,
448,2019.01.08,09:25,92500,92540,92475,92490,92,415.0,92321.1,VERDADEIRO,,,,,,,,,
449,2019.01.08,09:30,92490,92595,92475,92565,92,465.6,92343.3,VERDADEIRO,,,,,,,,,
450,2019.01.08,09:35,92560,92635,92540,92610,92,504.4,92367.5,VERDADEIRO,,,,,,,,,
451,2019.01.08,09:40,92615,92680,92575,92610,92,545.0,92389.6,VERDADEIRO,,,,,,,,,
452,2019.01.08,09:45,92610,92735,92610,92725,92,572.2,92420.1,VERDADEIRO,,,,,,,,,
453,2019.01.08,09:50,92720,92760,92635,92710,92,582.8,92446.4,VERDADEIRO,,,,,,,,,
454,2019.01.08,09:55,92710,92715,92575,92690,92,603.3,92468.6,VERDADEIRO,,,,,,,,,
455,2019.01.08,10:00,92690,92705,92550,92690,92,621.1,92488.7,VERDADEIRO,,,,,,,,,
456,2019.01.08,10:05,92690,92745,92570,92590,92,631.1,92497.9,VERDADEIRO,,,,,,,,,
457,2019.01.08,10:10,92590,92720,92580,92615,92,645.0,92508.5,VERDADEIRO,,,,,,,,,
458,2019.01.08,10:15,92615,92630,92530,92605,92,649.4,92517.3,VERDADEIRO,,,,,,,,,
459,2019.01.08,10:20,92605,92705,92485,92535,92,641.1,92518.9,VERDADEIRO,,,,,,,,,
460,2019.01.08,10:25,92530,92565,92430,92510,92,630.0,92518.1,VERDADEIRO,,,,,,,,,
461,2019.01.08,10:30,92510,92510,92315,92355,92,588.9,92503.3,VERDADEIRO,,,,,,,,,
462,2019.01.08,10:35,92355,92400,92250,92280,92,541.1,92483.0,VERDADEIRO,,,,,,,,,
463,2019.01.08,10:40,92280,92280,92050,92060,92,471.1,92444.5,VERDADEIRO,,,,,,,,,
464,2019.01.08,10:45,92065,92205,91970,91995,92,393.9,92403.7,FALSO,,,,,,,,,
465,2019.01.08,10:50,91995,92130,91990,92090,92,338.3,92375.2,FALSO,,,,,,,,,
466,2019.01.08,10:55,92090,92160,92045,92140,92,285.6,92353.8,FALSO,,,,,,,,,
467,2019.01.08,11:00,92135,92265,92055,92245,92,245.6,92343.9,FALSO,,,,,,,,,
468,2019.01.08,11:05,92245,92250,92020,92045,92,191.1,92316.7,FALSO,,,,,,,,,
469,2019.01.08,11:10,92050,92090,91890,92060,92,141.1,92293.4,FALSO,,,,,,,,,
470,2019.01.08,11:15,92060,92175,92050,92165,92,120.0,92281.7,FALSO,,,,,,,,,
471,2019.01.08,11:20,92160,92225,92085,92120,92,102.2,92267.0,FALSO,,,,,,,,,
472,2019.01.08,11:25,92125,92130,91840,91880,92,082.2,92231.8,FALSO,,,,,,,,,
473,2019.01.08,11:30,91885,91920,91735,91840,92,065.0,92196.2,FALSO,,,,,,,,,
474,2019.01.08,11:35,91840,91960,91790,91900,92,043.9,92169.3,FALSO,,,,,,,,,
475,2019.01.08,11:40,91900,92020,91855,91970,92,025.0,92151.2,FALSO,,,,,,,,,
476,2019.01.08,11:45,91965,92035,91895,91935,91,990.6,92131.5,FALSO,,,,,,,,,
477,2019.01.08,11:50,91935,92010,91860,91920,91,976.7,92112.3,FALSO,,,,,,,,,
478,2019.01.08,11:55,91920,92000,91870,91925,91,961.7,92095.3,FALSO,,,,,,,,,
479,2019.01.08,12:00,91925,92095,91860,92055,91,949.4,92091.6,FALSO,,,,,,,,,
480,2019.01.08,12:05,92055,92080,91945,91975,91,933.3,92081.0,FALSO,,,,,,,,,
481,2019.01.08,12:10,91970,91975,91830,91965,91,942.8,92070.5,FALSO,,,,,,,,,
482,2019.01.08,12:15,91965,92080,91925,92060,91,967.2,92069.5,FALSO,,,,,,,,,
483,2019.01.08,12:20,92060,92130,92035,92100,91,989.4,92072.3,FALSO,,,,,,,,,
484,2019.01.08,12:25,92095,92165,91975,92145,92,008.9,92078.9,FALSO,,,,,,,,,
485,2019.01.08,12:30,92140,92215,91990,92110,92,028.3,92081.7,FALSO,,,,,,,,,
486,2019.01.08,12:35,92110,92180,92055,92090,92,047.2,92082.5,FALSO,,,,,,,,,
487,2019.01.08,12:40,92090,92290,92055,92240,92,082.2,92096.8,FALSO,,,,,,,,,
488,2019.01.08,12:45,92240,92265,92095,92220,92,100.6,92108.0,FALSO,,,,,,,,,
489,2019.01.08,12:50,92215,92280,92140,92170,92,122.2,92113.6,VERDADEIRO,,,,,,,,,
490,2019.01.08,12:55,92175,92295,92160,92275,92,156.7,92128.3,VERDADEIRO,,,,,,,,,
491,2019.01.08,13:00,92280,92375,92250,92360,92,190.0,92149.4,VERDADEIRO,,,,,,,,,
492,2019.01.08,13:05,92360,92455,92330,92365,92,219.4,92169.0,VERDADEIRO,,,,,,,,,
493,2019.01.08,13:10,92360,92375,92135,92190,92,224.4,92170.9,VERDADEIRO,,,,,,,,,
494,2019.01.08,13:15,92185,92190,92090,92100,92,223.3,92164.4,VERDADEIRO,,,,,,,,,
495,2019.01.08,13:20,92100,92160,91960,92025,92,216.1,92151.8,VERDADEIRO,,,,,,,,,
496,2019.01.08,13:25,92020,92040,91945,91975,92,186.7,92135.7,VERDADEIRO,,,,,,,,,
497,2019.01.08,13:30,91970,92025,91775,91880,92,148.9,92112.4,VERDADEIRO,,,,,,,,,
498,2019.01.08,13:35,91885,91975,91795,91975,92,127.2,92099.9,VERDADEIRO,,,,,,,,,
499,2019.01.08,13:40,91970,91980,91800,91835,92,078.3,92075.9,VERDADEIRO,,,,,,,,,
500,2019.01.08,13:45,91835,91850,91655,91730,92,008.3,92044.4,FALSO,,,,,,,,,
501,2019.01.08,13:50,91730,91765,91585,91610,91,924.4,92004.9,FALSO,,,,,,,,,
502,2019.01.08,13:55,91605,91740,91570,91725,91,872.8,91979.5,FALSO,,,,,,,,,
503,2019.01.08,14:00,91720,91835,91700,91825,91,842.2,91965.4,FALSO,,,,,,,,,
504,2019.01.08,14:05,91830,91955,91825,91930,91,831.7,91962.2,FALSO,,,,,,,,,
505,2019.01.08,14:10,91930,91935,91780,91845,91,817.2,91951.6,FALSO,,,,,,,,,
506,2019.01.08,14:15,91845,91975,91820,91940,91,823.9,91950.5,FALSO,,,,,,,,,
507,2019.01.08,14:20,91945,91965,91790,91890,91,814.4,91945.0,FALSO,,,,,,,,,
508,2019.01.08,14:25,91890,91935,91830,91835,91,814.4,91935.0,FALSO,,,,,,,,,
509,2019.01.08,14:30,91840,91850,91620,91670,91,807.8,91910.9,FALSO,,,,,,,,,
510,2019.01.08,14:35,91675,91770,91605,91710,91,818.9,91892.7,FALSO,,,,,,,,,
511,2019.01.08,14:40,91710,91860,91710,91790,91,826.1,91883.3,FALSO,,,,,,,,,
512,2019.01.08,14:45,91785,91885,91780,91840,91,827.8,91879.4,FALSO,,,,,,,,,
513,2019.01.08,14:50,91840,91925,91810,91905,91,825.0,91881.7,FALSO,,,,,,,,,
514,2019.01.08,14:55,91905,92080,91905,92045,91,847.2,91896.6,FALSO,,,,,,,,,
515,2019.01.08,15:00,92045,92140,92030,92125,91,867.8,91917.3,FALSO,,,,,,,,,
516,2019.01.08,15:05,92130,92165,92070,92150,91,896.7,91938.5,FALSO,,,,,,,,,
517,2019.01.08,15:10,92155,92250,92145,92235,91,941.1,91965.4,FALSO,,,,,,,,,
518,2019.01.08,15:15,92240,92350,92210,92330,92,014.4,91998.6,VERDADEIRO,,,,,,,,,
519,2019.01.08,15:20,92335,92345,92180,92285,92,078.3,92024.6,VERDADEIRO,,,,,,,,,
520,2019.01.08,15:25,92280,92390,92220,92365,92,142.2,92055.6,VERDADEIRO,,,,,,,,,
521,2019.01.08,15:30,92365,92450,92300,92370,92,201.1,92084.1,VERDADEIRO,,,,,,,,,
522,2019.01.08,15:35,92365,92415,92300,92390,92,255.0,92111.9,VERDADEIRO,,,,,,,,,
523,2019.01.08,15:40,92390,92485,92350,92400,92,294.4,92138.1,VERDADEIRO,,,,,,,,,
