id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado
12763,2019.06.25,13:00,101980,102000,101960,101970,102,061.7,,,,,
12764,2019.06.25,13:05,101970,101970,101765,101775,102,009.4,,,,,
12765,2019.06.25,13:10,101780,101900,101775,101900,101,981.7,,,,,
12766,2019.06.25,13:15,101895,101905,101795,101800,101,952.2,,,,,
12767,2019.06.25,13:20,101800,101845,101735,101780,101,922.2,,,,,
12768,2019.06.25,13:25,101780,101840,101765,101790,101,893.9,,,,,
12769,2019.06.25,13:30,101785,101790,101630,101655,101,852.2,,,,,
12770,2019.06.25,13:35,101650,101720,101550,101575,101,802.8,,,,,
12771,2019.06.25,13:40,101575,101615,101525,101545,101,754.4,,,,,
12772,2019.06.25,13:45,101540,101675,101530,101665,101,720.6,,,,,
12773,2019.06.25,13:50,101670,101745,101655,101715,101,713.9,,,,,
12774,2019.06.25,13:55,101715,101735,101670,101695,101,691.1,,,,,
12775,2019.06.25,14:00,101700,101705,101520,101635,101,672.8,,,,,
12776,2019.06.25,14:05,101630,101725,101575,101710,101,665.0,,,,,
12777,2019.06.25,14:10,101710,101730,101620,101660,101,650.6,,,,,
12778,2019.06.25,14:15,101660,101660,101590,101625,101,647.2,,,,,
12779,2019.06.25,14:20,101630,101675,101585,101640,101,654.4,,,,,
12780,2019.06.25,14:25,101640,101710,101630,101685,101,670.0,,,,,
12781,2019.06.25,14:30,101685,101835,101650,101820,101,687.2,,,,,
12782,2019.06.25,14:35,101820,101850,101775,101825,101,699.4,,,,,
12783,2019.06.25,14:40,101825,101850,101740,101755,101,706.1,,,,,
12784,2019.06.25,14:45,101755,101795,101550,101640,101,706.7,,,,,
12785,2019.06.25,14:50,101645,101655,101415,101515,101,685.0,,,,,
12786,2019.06.25,14:55,101515,101530,101360,101395,101,655.6,,,,,
12787,2019.06.25,15:00,101400,101400,101160,101240,101,612.8,,,,,
12788,2019.06.25,15:05,101240,101325,101140,101155,101,558.9,,,,,
12789,2019.06.25,15:10,101150,101165,101010,101035,101,486.7,,,,,
12790,2019.06.25,15:15,101030,101075,100810,100855,101,379.4,,,,,
12791,2019.06.25,15:20,100855,100935,100750,100845,101,270.6,,,,,
12792,2019.06.25,15:25,100840,100870,100730,100765,101,160.6,,,,,
12793,2019.06.25,15:30,100770,100890,100660,100890,101,077.2,,,,,
12794,2019.06.25,15:35,100890,100925,100820,100915,101,010.6,,,,,
12795,2019.06.25,15:40,100910,100950,100670,100810,100,945.6,,,,,
12796,2019.06.25,15:45,100805,101085,100790,101075,100,927.2,,,,,
12797,2019.06.25,15:50,101070,101115,101025,101090,100,920.0,,,,,
12798,2019.06.25,15:55,101095,101140,100955,100990,100,915.0,,,,,
12799,2019.06.25,16:00,100990,101030,100850,100855,100,915.0,,,,,
12800,2019.06.25,16:05,100850,100950,100840,100905,100,921.7,,,,,
12801,2019.06.25,16:10,100905,100920,100860,100895,100,936.1,,,,,
12802,2019.06.25,16:15,100895,100975,100800,100835,100,930.0,,,,,
12803,2019.06.25,16:20,100835,100935,100825,100905,100,928.9,,,,,
12804,2019.06.25,16:25,100900,100965,100865,100900,100,938.9,,,,,
12805,2019.06.25,16:30,100900,100945,100850,100940,100,923.9,,,,,
12806,2019.06.25,16:35,100935,101020,100930,101005,100,914.4,,,,,
12807,2019.06.25,16:40,101005,101020,100855,100875,100,901.7,,,,,
12808,2019.06.25,16:45,100870,100960,100860,100955,100,912.8,,,,,
12809,2019.06.25,16:50,100960,100960,100880,100910,100,913.3,,,,,
12810,2019.06.25,16:55,100910,100950,100790,100835,100,906.7,,,,,
12811,2019.06.25,17:00,100830,100890,100820,100850,100,908.3,,,,,
12812,2019.06.25,17:05,100845,100875,100825,100840,100,901.1,,,,,
12813,2019.06.25,17:10,100845,100860,100705,100725,100,881.7,,,,,
12814,2019.06.25,17:15,100730,100815,100720,100765,100,862.2,,,,,
12815,2019.06.25,17:20,100760,100770,100720,100735,100,832.2,,,,,
12816,2019.06.25,17:25,100735,100740,100670,100720,100,815.0,,,,,
12817,2019.06.25,17:30,100715,100785,100705,100735,100,790.6,,,,,
12818,2019.06.25,17:35,100730,100740,100675,100700,100,767.2,,,,,
12819,2019.06.25,17:40,100695,100730,100685,100695,100,751.7,,,,,
12820,2019.06.25,17:45,100695,100705,100655,100660,100,730.6,,,,,
12821,2019.06.25,17:50,100660,100685,100500,100510,100,693.9,,,,,
12822,2019.06.26,09:00,101490,101720,101435,101590,100,790.0,,,,,
12823,2019.06.26,09:05,101590,101600,101500,101500,100,871.7,,,,,
12824,2019.06.26,09:10,101500,101625,101490,101595,100,967.2,,,,,
12825,2019.06.26,09:15,101595,101625,101560,101585,101,063.3,,,,,
12826,2019.06.26,09:20,101595,101600,101510,101545,101,153.3,,,,,
12827,2019.06.26,09:25,101550,101555,101380,101410,101,232.2,,,,,
12828,2019.06.26,09:30,101410,101425,101320,101330,101,302.8,,,,,
12829,2019.06.26,09:35,101330,101450,101310,101425,101,387.8,,,,,
12830,2019.06.26,09:40,101425,101580,101420,101480,101,495.6,,,,,
12831,2019.06.26,09:45,101480,101510,101380,101385,101,472.8,,,,,
12832,2019.06.26,09:50,101385,101430,101315,101390,101,460.6,,,,,
12833,2019.06.26,09:55,101385,101445,101350,101375,101,436.1,,,,,
12834,2019.06.26,10:00,101375,101380,101260,101315,101,406.1,,,,,
12835,2019.06.26,10:05,101320,101440,101270,101385,101,388.3,,,,,
12836,2019.06.26,10:10,101385,101500,101345,101380,101,385.0,,,,,
12837,2019.06.26,10:15,101385,101495,101380,101455,101,398.9,,,,,
12838,2019.06.26,10:20,101455,101690,101450,101660,101,425.0,,,,,
12839,2019.06.26,10:25,101665,101805,101660,101710,101,450.6,,,,,
12840,2019.06.26,10:30,101710,101780,101580,101605,101,475.0,,,,,
12841,2019.06.26,10:35,101600,101620,101480,101505,101,487.8,,,,,
